CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count
112252,CCOC(CCCCC(C)C)OCC,fruity;green,202.193280072,2
112412,CC(C)(C1=CC=CC=C1)C2=CC(=C(C(=C2)N3N=C4C=CC=CC4=N3)O)C(C)(C)C5=CC=CC=C5,aquatic;fruity;flower,447.231062548,3
112446,CCC(=CCCC(=CC#N)C)C,aquatic;fruity,163.136099544,2
112450,CCC(C)COC(=O)CC1=CC=CC=C1,savory;fruity;flower,206.130679816,3
112457,CC(C)C1C(COC(O1)(C)C)(C)C,earthy;herbal;fruity;green,186.161979944,4
112491,CC(CCCC(C)(C)OC)C=O,flower;aquatic;fruity;green,172.14632988,4
112492,CCCCC=CC=CCO,savory;fruity;green,140.120115132,3
112553,CCC=CCCC1CCC(=O)O1,savory;flower;fruity;green,168.115029752,4
112635,CCCCCCC(CCOC(=O)C)OC(=O)C,savory;herbal;fruity;flower,244.167459248,4
112657,CCCC=CC=CCCO,flower;green,140.120115132,2
112698,CC1CCC(CC1)C(C)OC(=O)C,green;flower,184.14632988,2
112726,CC(C)CCC(=C(C)C)CO,herbal,156.15141526,1
112733,CCCCCCCCCC(=O)OCCC1=CC=CC=C1,alcohol;flower;herbal;green,276.208930136,4
112802,C1CCCC2(CCC1)CCCO2,animal,168.15141526,1
112894,CCCCCCCCCCC(=O)OCC(C)C,aquatic;fruity,242.2245802,2
113007,C=CCCCCCCCCCOCCC#N,fruity,223.19361442,1
113204,COCC1=NC=CN=C1,savory;aquatic;green,124.063662876,3
113425,CCC(C)COC(=O)C=C(C)C,aquatic;herbal;fruity;flower,170.130679816,4
113471,CCCCCC#COC(=O)OC,green,170.094294308,1
113514,CC1CC(CO1)(C)C2=CC=CC=C2,green;aquatic;herbal;fruity;flower,176.120115132,5
113640,CCOC(=O)CCCCCOC(=O)C,spices;aquatic;fruity;flower,202.120509056,4
114233,CC(C)C1CCC(CC1)C(C)O,flower,170.167065324,1
114416,CCCCCC(=O)OCCC(C)CCC=C(C)C,fruity;flower,254.2245802,2
114419,CC1CCC(C(C1)OC=O)C(=C)C,earthy;herbal;green,182.130679816,3
114453,CCCCCC1C(CCC1=O)C,herbal;fruity;flower,168.15141526,3
114454,CCCCCCC1CCCC1=O,flower;herbal;fruity;green,168.15141526,4
114523,CCCCCOC(C)OCC,alcohol;aquatic;green,160.14632988,3
114530,CC1CCOC(C1)CC(C)C,aquatic;green;herbal;flower,156.15141526,4
114531,CC1=CC=C(C=C1)OC2CCCCO2,flower;herbal;green,192.115029752,3
114533,CC(C1CCCCC1)OC(=O)C,fruity,170.130679816,1
114535,CCC1CCC(=O)C1=O,savory,126.06807956,1
114558,CC(=O)CCC1C(=C)CCCC1(C)C,flower;herbal;animal;earthy,194.167065324,4
114576,CC(=O)OC=CC1=CC=CC=C1,savory,162.06807956,1
114577,CCCCCCCC=CC(=O)C,herbal;fruity,168.15141526,2
114601,CCCCC=CCCCCC(=O)OCCC(C)C,flower,254.2245802,1
114659,CC(=CC1=CC=C(C=C1)C(C)(C)C)C=O,herbal,202.135765196,1
115849,CCCCCC=CC(CC=C)OC(=O)C,green,210.161979944,1
116562,CCC1OCC2(CCC=CC2)CO1,herbal;fruity;flower,182.130679816,3
116625,CCCCCCCCCCCC=CC=O,flower;fruity;green,210.198365452,3
116699,CCCC(CCC1C(CCCC1(C)C)C)O,animal;woody,226.22966558,2
116736,CC(CCC=C(C)CCC=O)C=C,flower,180.15141526,1
116740,CC1CC=C(C2(C1C)C=CC(O2)C)C,fruity,192.15141526,1
117035,CC(C)C(=O)OCC1=CC=C(C=C1)OC,savory;fruity;flower,208.109944372,3
117252,CCC(=O)OCC(C)O,fruity,132.078644244,1
117305,CCC(=CCC(C)CCO)CC,flower,170.167065324,1
117336,CC1(C2CCC1(C(C2)OC(=O)C3=CC=CC=C3)C)C,herbal;woody,258.161979944,2
117385,CCOC(C)(C)C1CCC(=CC1)C,fruity;green,182.167065324,2
117410,CCOC(=O)[C@H]([C@@H](C(=O)OCC)O)O,alcohol;savory;fruity,206.079038168,3
117477,CCOC(=O)CCC(C)C,fruity,144.115029752,1
117483,CCCCCC1=CC(=O)CCC1,fruity;flower,166.135765196,2
117549,CCCCCC1=CCCC1=O,fruity;flower,152.120115132,2
117564,CCC(=O)NC1=CC=CC=C1C(=O)OC,fruity,207.089543276,1
117568,CC1=CC(=CC=C1)CCCCCO,flower,178.135765196,1
117600,CCCCC=C1CCCCC1=O,flower,166.135765196,1
117799,CCCCC(OC)OC,alcohol;aquatic;fruity;green,132.115029752,4
117910,CCCC=CCCC(=O)C,herbal;green,140.120115132,2
118088,CC1=CC(C2CC1C2(C)C)OC(=O)C,herbal;fruity,194.130679816,2
118111,CC1(C2CC=C(C1C2)CCC=O)C,savory;aquatic;herbal;woody,178.135765196,4
118119,CC1OCC(O1)C2=CC=CC=C2,animal;flower,164.083729624,2
118129,CC1CCCC(C1CO)(C)C,herbal;flower,156.15141526,2
118134,CC(C)C1CCC2CC(=O)CCC2C1,flower;herbal;fruity;green,194.167065324,4
118146,CC(C)C1=CC=C(C=C1)C(C)C=O,flower;aquatic;herbal;green,176.120115132,4
118147,CCC(C)C(=O)SC(C)CC,savory;aquatic;fruity,174.107836196,3
118148,CCC(C)SC(=O)C=C(C)C,savory;herbal;fruity;green,172.092186132,4
118177,CCCC=CCC1CCCC1O,fruity;flower,168.15141526,2
118199,CCOC(=O)C1C(=CC=CC1(C)C)C,herbal;fruity;flower,194.130679816,3
118201,CCOC(=O)C1=C(C=CCC1(C)C)C,aquatic;herbal;fruity;flower,194.130679816,4
118210,CCC(C)COC=O,alcohol;fruity;green,116.083729624,3
118225,CCCC(CCCC(=O)OCC)OC(=O)C,animal;fruity,230.151809184,2
118262,CCCC(C=C)OC(=O)C,alcohol;fruity;green,142.099379688,3
118287,CC1CCCC(C1C=CC(=O)C)(C)C,flower,194.167065324,1
118291,CCOC1=CC(C(C(C1)(C)C)C(=C)OCC)(C)C,animal;woody,252.208930136,2
118292,CCOC(=C)C1C(CC(=O)CC1(C)C)(C)C,herbal;animal,224.177630008,2
118487,CCC=CC=CCO,savory,112.088815004,1
118521,CC1=C(C=CC(=C1O)C(=O)OC)O,aquatic;green,182.0579088,2
118530,CCCCCCOC(CCCCC)OCCCCCC,alcohol;fruity;green,286.287180456,3
118537,CC1C(C2CCCCC2C1(C)C)(C)C,animal;flower,194.203450832,2
118641,CC(C)CC(=O)SC(C)C,savory;fruity;green,160.092186132,3
118658,CC(C)SC(=O)C=C(C)C,savory;earthy;fruity;green,158.076536068,4
118704,CCC(CC)(CC1=CC=CC=C1)O,green;flower,178.135765196,2
118758,CCC(C)(C)SSC(C)(C)CC,savory;green,206.116292704,2
118782,CC(=O)CCCCCCC=C,fruity;green,154.135765196,2
118823,CC(C)CCN=CCC(C)C,savory,155.167399672,1
118928,CC(=O)CCCCCCCC=C,fruity;green,168.15141526,2
119674,CC1C2CC3=CC=CC=C3C2OC(O1)C,green;fruity;flower,204.115029752,3
119761,CCCCCCOC(=O)C1CCCCC1,herbal,212.177630008,1
119800,CC1=CCCC(C1C(=O)OC)(C)C,herbal;fruity;flower,182.130679816,3
119801,CC(C)COC(=O)CCC1=CC=CC=C1,animal;fruity;flower,206.130679816,3
119831,CC1CCC2C13CC(C2(C)C)C(=C)C(C3)O,fruity,220.182715388,1
119838,CC1=C(C(=O)C(CO1)O)O,savory,144.042258736,1
119847,CC(=C)C(CC=C(C)C=C)O,herbal,152.120115132,1
119852,CC(=O)OCC1CCC2CC1C2(C)C,fruity;herbal;woody,196.14632988,3
119853,CC(C)C(=O)OCC1=CCC2CC1C2(C)C,fruity;woody,222.161979944,2
119910,CCCCCCCCCCCCC(=O)OCCCC,fruity;flower,270.255880328,2
119911,CCCCCCCCC(=O)OC(C)C,alcohol;savory;aquatic;fruity,200.177630008,4
119919,CCCCCCCCCCCCOC=O,green;fruity;flower,214.193280072,3
119922,CCCCCC=CC=CC(=O)OCCC,savory;aquatic;fruity;green,210.161979944,4
119965,C[C@@]12CC[C@H](C1)C([C@]2(C)O)(C)C,savory;green;earthy,168.15141526,3
120048,CC1=C(C(=O)C=CO1)OC(=O)C,fruity,168.042258736,1
120101,CC1=CC2=C(C=C1)OCC(=O)CO2,aquatic;fruity;green,178.06299418,3
121667,CCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,alcohol,208.094688232,1
121677,CC1=CC2=C(C=C1)C(CC=C2)(C)C,spices,172.125200512,1
121694,CCC1=C(OC(=N1)C)C,savory;green,125.084063972,2
121700,CCCC(=O)CC(=O)OC,savory;fruity,144.078644244,2
121710,CC1CC(=O)C=C1C,savory,110.07316494,1
121719,CC1(C2CC1C(=C)C(=O)C2)C,herbal,150.104465068,1
121731,CC1=CC=CCC1,fruity,94.07825032,1
121738,CCCCCCCCCC(=O)OCC(C)C,alcohol;savory;fruity,228.208930136,3
121739,CCCCCCCCCC(=O)OCCC,savory;fruity;green,214.193280072,3
121767,CC(=O)OC1(CCCCC1)C,fruity;flower,156.115029752,2
121774,C1CC2CC1C3C2C(CC3)CO,herbal,166.135765196,1
121777,CC1CC(=C)CC(O1)C2=CC=CC=C2,herbal;green;flower,188.120115132,3
121790,CCCCCCC(C(=O)C)C(=O)OCC,alcohol;green;herbal;fruity;flower,214.156894564,5
121797,CC1=CCC(CC1OC=O)C(=C)C,herbal;fruity,180.115029752,2
122370,CSCS,savory,93.991092192,1
122407,CCSC1=CC=CC=C1O,savory,154.04523594,1
122419,CCCC(=O)OCC(C)O,aquatic;fruity,146.094294308,2
122485,CC(C)[C@H]1CC[C@@](C=C1)(C)O,herbal;animal;flower,154.135765196,3
122491,CCC=CCC=CC=CC=C,green,148.125200512,1
122510,CC1CCC2C13CC(C2(C)C)C4(C(C3)O4)C,animal;woody;aquatic;herbal;earthy,220.182715388,5
122557,CC1=C(C(CCC1)(C)C)C=CC(C)C=O,fruity,206.167065324,1
122594,CCCC1=NC=C(N=C1C)C,savory,150.115698448,1
122936,CC1=C(C=CC(=C1)C=O)OC,flower;earthy,150.06807956,2
122941,CCOC1=NC=CN=C1C,savory;fruity;earthy,138.07931294,3
122943,CC(C)(C)C1=NC=CN=C1,savory;herbal;green,136.100048384,3
122954,CC=CCCC1CCCC(=O)O1,fruity;flower,168.115029752,2
123233,CCCC1=CC(=C(C=C1)OC)OC,spices,180.115029752,1
123388,CCSSC,savory;green,108.006742256,2
123406,CCC1=CC=CC=C1C=O,savory;flower;green,134.07316494,3
123935,C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)O)N,savory,217.10625596,1
125207,C=CCCCCCCCCCC(=O)O,fruity,198.161979944,1
125468,C/C=C(\C)/C(=O)O,savory;herbal;fruity;earthy,100.052429496,4
135309,CCCC[C@H](CC)C(=O)O,herbal;animal,144.115029752,2
136330,CC1=CC=CC(CC1=O)(C)C,herbal,150.104465068,1
136335,C1CCSSC1,savory,120.006742256,1
136363,CCC(=O)C(C)(C)C,herbal,114.104465068,1
136505,C1CCOC(C1)O,herbal;earthy,102.06807956,2
137281,CC(C)CC=CC(=O)C,herbal;green,126.104465068,2
137829,CC(C1CCCCC1)O,savory;aquatic;herbal;fruity,128.120115132,4
137980,CC1=CN=CS1,savory,99.01427016,1
138176,CC(C)OC(C)OC(C)C,alcohol;aquatic;fruity;green,146.130679816,4
138187,CCOC(C)(C1=CC=CC=C1)OCC,flower;fruity;green,194.130679816,3
138212,CC(C)C(C)(C1=CC=CC=C1)O,green;flower,164.120115132,2
138217,CC(C)C(=O)C(=O)C(C)C,savory;fruity,142.099379688,2
138260,CCCC(OC)OC,alcohol;savory;aquatic;green,118.099379688,4
138345,CCC=S,savory,74.019021192,1
138418,CCCOC(=O)C(C)(C)C,fruity,144.115029752,1
138420,CCCCOC(=O)C(C)(C)C,herbal;fruity,158.130679816,2
138491,CSC(SC)SC,savory;animal;earthy,153.99446332,3
138508,CCCC(=O)C(=O)CCC,savory;fruity,142.099379688,2
138818,C(S)S,savory,79.975442128,1
139711,CCSC(C)SCC,savory;fruity,150.053692448,2
139743,COC(=O)CC1CCCCC1,savory;fruity,156.115029752,2
140001,CC1=CC=CC=C1C2=NC3=CC=CC=C3S2,green;animal;flower,225.061220352,3
140511,CCCC(C)CC=O,savory;fruity;green,114.104465068,3
140615,CCCCOC(=O)CC=CC,herbal,156.115029752,1
140649,CCCCCC#CCC,aquatic;green,124.125200512,2
141710,CC1CCCCCCCCCCCCC(=O)O1,animal,240.208930136,1
141850,CC(C1=CC=CC=C1)S,savory;fruity;flower,138.05032132,3
142266,CC(=O)CC(=O)OCC1=CC=CC=C1,animal;aquatic;herbal;fruity;flower,192.078644244,5
142629,CC=CSC,savory,88.034671256,1
143444,CC(C)CC(OC)OC,savory;aquatic;fruity;green,132.115029752,4
143498,CC(C)(C1=CC=CC=C1)C(=O)OC,green;flower,178.099379688,2
143990,CC1=CC(=C(O1)C)SC,savory,142.04523594,1
145386,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,green;flower,296.3079159,2
146586,CC(=CCS)C,savory,102.05032132,1
146885,CCCC1NCCS1,savory;green,131.076870416,2
149211,CCCCCCCCCCCCC=CC=O,savory,224.214015516,1
151276,COC1=C(C=CC(=C1)CC=O)O,savory;flower,166.06299418,2
151492,CCCC(CC(=O)O)O,savory;fruity,132.078644244,2
152910,CC(CS)C(=O)O,savory;fruity,120.024500496,2
154271,C1=CC=C(C=C1)CCCCCCCO,green;flower,192.15141526,2
154381,CCCCCCOC(=O)C(C)C=CC,fruity,198.161979944,1
155007,CC(C=O)C1CCC(O1)(C)C=C,aquatic;flower,168.115029752,2
155626,CC(=C)C1CCC(C=C1)(C)O,herbal;animal;flower,152.120115132,3
155708,CCOC1=C(C=CC(=C1)C=O)OC(=O)C,savory,208.073558864,1
155724,CC(C)[C@@H]1CC[C@@]2([C@H]1[C@@H]3C(=C)CC[C@@H]2S3)C,animal;earthy,236.159871768,2
155771,CCCCCC#CC(=O)OCC=C,green,180.115029752,1
156273,CCCCC1OCC(O1)C,alcohol;savory;green,144.115029752,3
156605,CC(CC(C)(C)C#N)C1=CC=CC=C1,savory;green;herbal;fruity;flower,187.136099544,5
157343,CCOC(=O)[C@@]12CCC[C@@H]1[C@@H]3CC[C@H]2C3,alcohol;fruity;flower,208.14632988,3
158410,CCC(=O)OCC(C)(C)CC1=C(CCC1C(=C)C)C,animal,264.208930136,1
159055,C[C@@]12CC[C@@H](C1(C)C)CC2=O,aquatic;herbal;green,152.120115132,3
160065,CCC(C)(CCC1=CC=CC=C1)OC(=O)C,aquatic;herbal;flower;fruity;green,220.14632988,5
160138,C1CC2C3CC(C2C1CO)CC3CO,animal;woody;flower,196.14632988,3
160641,CCOC(=O)C(C)C1CCCCC1,fruity;green,184.14632988,2
160799,CC1=C[C@H]2[C@@H](CC[C@]([C@@H]2CC1)(C)O)C(C)C,earthy,222.198365452,1
161475,[CH2]CCCO,herbal,73.065339908,1
161528,CCCCC=CCC(=O)OCC,alcohol;fruity,170.130679816,2
161675,CC(=O)OCC1CCC2C1C3CCC2C3,fruity;animal;woody;flower,208.14632988,4
161676,C1CC2CC1C3C2C(CC3)C=O,aquatic;fruity;green,164.120115132,3
161936,CCC(C)C1CCCCC1(C#C)OC(=O)C,animal,222.161979944,1
161949,CC1(CCCCCCCCCCC1)OC,animal;green,212.214015516,2
161960,CCCCC1COCC(C1OC(=O)C)C,savory;herbal;flower;earthy,214.156894564,4
161993,CCCC1C2CC(C1C=O)C=C2,savory;flower;green,164.120115132,3
162002,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)OC=O,herbal;animal;green,250.193280072,3
162027,CCOC(C)OC(C)(CCC=C(C)C)C=C,aquatic;herbal;fruity;flower,226.193280072,4
162030,CCCCCC1C(CCC1=O)CC(=O)C,flower,210.161979944,1
162053,CC(CCCC(C)(C)OC)C(C)O,woody;flower,188.177630008,2
162061,COCOC1CCCCCCCCCCC1,animal,228.208930136,1
162105,CC(C)(CCCC1=CCCC(C1)C=O)O,flower,210.161979944,1
162239,CCCOC(=O)C(C)CC,alcohol;savory;fruity;green,144.115029752,4
162248,CCC(C)C1CCCCC1(C=C)OC(=O)C,animal,224.177630008,1
162249,CCCCCCC1C(CCC1=O)C(=O)OC,flower;aquatic;herbal;green,226.156894564,4
162267,CCCCCCCCCCC(C)C=O,animal,198.198365452,1
162275,COC(=O)C1=CC=CC=C1N=CC2=CC=CC=C2,savory;fruity;flower,239.094628656,3
162292,CC1=C(SC=N1)C(=O)C,savory,141.024834844,1
162293,CCC1=C(N=C(S1)C)C,savory;earthy,141.061220352,2
162294,CC(CCCC(=C)C)OC(=O)C,green;animal;earthy,170.130679816,3
162297,C1CCCCCC2=C(CCCC1)N=CO2,earthy;herbal;green,207.162314292,3
162309,CC(=CCCC(=CCCC1=CC=NC=C1)C)C,aquatic,229.183049736,1
162363,CCCCCCC=C1CCCC1=O,fruity;flower,180.15141526,2
162392,C=CCCCCCCCC=O,flower;aquatic;fruity;green,154.135765196,4
162409,COC(=O)C=C1CCCC1,flower;fruity;green,140.083729624,3
162413,CC(C)CCCCCCOC(=O)C,herbal;fruity;flower,186.161979944,3
162418,CC(CCC=C(C)C)CC(C)O,fruity;flower,170.167065324,2
162452,CC1(CCC=C2C1CCC(C2)(C)O)C,animal;earthy,194.167065324,2
162458,COC(=O)C1=CC=CC=C1NC=O,animal;fruity,179.058243148,2
162476,CC(=O)OC(C)(CCC1C(O1)(C)C)C=C,aquatic;fruity;flower,212.1412445,3
162479,CC(C)CCCC(C)C(=C)O,woody;aquatic;herbal;fruity;flower,156.15141526,5
162481,CC1CC2C3CCC(C3)C2CC1=O,herbal;fruity;woody,178.135765196,3
162493,C1=CC=C(C=C1)CCOCC=O,green;flower,164.083729624,2
162500,CCC=CCOC(=O)C,flower;fruity;green,128.083729624,3
162512,CC(=O)C1C2CCC(C2)C1(C)C,herbal;fruity,166.135765196,2
162533,CC1=CC=C(C=C1)CC(OC)OC,green;flower,180.115029752,2
162566,CCCCCC=C(C)C=O,fruity;green,140.120115132,2
162595,CCCC(C)C=NC1=CC=CC=C1C(=O)OC,flower;fruity;green,233.141578848,3
162626,CCC(C)COC(=O)C1=CC=CC=C1O,flower;herbal;green,208.109944372,3
162627,CCCC(=O)OCC(C)CC,alcohol;fruity;flower,158.130679816,3
163236,CC(C)COC(=O)C=CC1=CC=CO1,herbal;flower,194.094294308,2
163261,CCCCCCCC(COC(=O)C)OC(=O)C,aquatic;flower,244.167459248,2
163263,C[C@]12CCCC([C@@H]1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C,animal;green,308.271530392,2
163345,CC(C)C(=CCC(C)C=O)C,aquatic;fruity;green,154.135765196,3
163400,CCOC(C)OC(C)(CCCC(C)C)C=C,aquatic;fruity;flower,228.208930136,3
163414,CCC(C)C(=O)N(C)C1=CC=CC=C1,aquatic;fruity;flower,191.131014164,3
163418,CCC1(C2(CCCC1(CC2)C)C)O,earthy,182.167065324,1
163529,COC1CC2CC1C3C2CC(C3)C=O,flower;aquatic;herbal;green,194.130679816,4
163546,CC1OCC2(CC3CCC2C3)CO1,fruity;green,182.130679816,2
163588,CCCC(C)COC(=O)C(C)CCC,fruity;flower,200.177630008,2
163617,CC=C1CC2CC1C3C2OCCC3,fruity;green,178.135765196,2
163620,CCOC(=O)OC1C(CCC(C1C)C)C,aquatic;fruity;flower,214.156894564,3
164355,CCC1=CC=C(C=C1)CC(C)(C)C#N,spices;aquatic;herbal,187.136099544,3
164422,CCC(COC1CCCCC1C(C)(C)C)O,animal,228.208930136,1
164623,CCC(C)C(C(=O)O)O,savory;fruity,132.078644244,2
165224,CSCCCCCCN=C=S,savory;green,189.06459148,2
165675,C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C,aquatic;herbal,156.15141526,2
166220,CC1=CCC(C1(C)C)CCC(C)CO,savory;herbal;woody,196.182715388,3
166246,CC1(C(O1)C(=O)OC)C2CC3CC2C=C3,fruity;flower,208.109944372,2
166247,CCC(C)C1CCCCC1(C)OC(=O)C,fruity,212.177630008,1
166257,CC(=CCCC(C)(C)OC(=O)C)C=C,aquatic;herbal;fruity,196.14632988,3
166258,CC1=C(C(CCC1)(C)C)C=CC#N,herbal;flower,175.136099544,2
166302,CC(=CCOC(=O)C=C(C)C)C,herbal;fruity;green,168.115029752,3
166341,CCCCCCCCCCOCC=O,green;flower,200.177630008,2
166343,CCCCCCCCC=NC1=CC=CC=C1C(=O)OC,fruity;flower,275.18852904,2
166364,CC1=CCCC(C1)C(=O)CC(=O)CC(C)C,flower,222.161979944,1
166371,CCCCCCCCCCOC(=O)CC(C)C,alcohol;fruity,242.2245802,2
166374,CC1(CCCC2=C1CC(CC2)C#N)C,flower;aquatic;fruity;earthy,189.151749608,4
166406,CCCCCCCCCCCCC1CCOC1=O,animal;fruity,254.2245802,2
166421,CCC(=O)OC1CC2CC1CC2=CC,flower,194.130679816,1
166450,CC12CCCC(C1=NO)(CC2)C,aquatic;herbal;fruity,167.131014164,3
166500,CCOC(=O)C1C(=C(CCC1(C)C)C)C,fruity;flower,210.161979944,2
166504,CCCCC1COC2(O1)CCCC2,flower;green,184.14632988,2
166517,CC(C)OCCOC(=O)C1=CC=CC=C1O,herbal;fruity;flower,224.104858992,3
166523,CCCC(C)C1OCC(CO1)(C)CCC,flower;aquatic;herbal;green,214.193280072,4
166527,C1CCC(CC1)OCCC2=CC=CC=C2,flower;aquatic;fruity;green,204.15141526,4
167812,C[C@H]1CC[C@@H]2[C@]13CC(=C(C)C)[C@](O3)(C=C2C)O,aquatic,234.161979944,1
169068,CCCCCC(CC)(O)O,animal;earthy,146.130679816,2
169110,CC(=O)C1=NCCS1,savory;herbal;green,129.024834844,3
169211,CC1(C2CC=C(C1C2)CC=O)C,woody,164.120115132,1
169223,CCCCCCCCC(=O)OCC(C)C,alcohol;fruity;flower,214.193280072,3
169321,CC(C)CCCCCOC(=O)C,fruity,172.14632988,1
169812,CC(C)C1CCC(CC1)CC(C)C(=O)C,woody,210.198365452,1
169818,CC(CCCC(=C)C)CO,aquatic;fruity;green,142.135765196,3
169830,CCC1=CC=C(S1)C=O,savory;fruity,140.029585876,2
170239,CC(=CCCC(C)(C=C)S)C,savory;aquatic;fruity;flower,170.112921576,4
170284,CC(C)CCCC(C)CC#N,aquatic;fruity,153.151749608,2
170687,C1CCCCCC2COCC2CCCC1,animal,210.198365452,1
170833,C[C@@H]1CC[C@H]([C@@H](C1)O)C(=C)C,green;herbal;fruity;flower,154.135765196,4
170948,CCCC(=O)OCC(C)OC(=O)CCC,savory;fruity,216.13615912,2
170977,CCCCCCCC(C=C)O,savory;fruity;earthy,156.15141526,3
172501,CC(C)CC(C)CCCC(C)O,savory;flower;fruity;green,172.182715388,4
172843,CC1CC(CC(=O)O1)(C)C,savory;herbal;fruity,142.099379688,3
172844,CCC1OCC2(CC(=CCC2C)C)CO1,herbal;green,210.161979944,2
173058,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)OC)C,woody,316.240230264,1
173312,CCCCCC(=O)OCSC,fruity,176.087100752,1
173534,CCCCCC(=O)OCC=C(C)C,savory;green;fruity;earthy,184.14632988,4
173535,CC(C)C(=O)OCC=C(C)C,savory;fruity;green,156.115029752,3
173536,CCCCC(=O)C1=C(CCCC1(C)C)C,fruity,208.182715388,1
173843,CCCCC1C2=C(C=CCC2)C(=O)O1,herbal;green,192.115029752,2
174183,CC1C2C3CC(C2C=C1C)C(C3)O,herbal;earthy,178.135765196,2
174490,CC(C)C(=O)O[C@@H]1C[C@H]2CC[C@@]1(C2(C)C)C,savory;woody;herbal;earthy;fruity,224.177630008,5
174766,CC1=CC2=C(C(=C1C=O)OC)C(CCC2(C)C)(C)C,animal,260.177630008,1
174845,CCC12CCC(C1)C(C2)C3(CCCCC3)O,flower,222.198365452,1
175002,CC(=O)OC1CC2CCC1(OC2(C)C)C,aquatic;herbal,212.1412445,2
175039,CC1C2CC(C2(C)C)CC1S,savory;fruity;green,170.112921576,3
175127,C=CCCCCCCCCC(=O)OCCC1=CC=CC=C1,savory;herbal,288.208930136,2
175170,CCOC1=NC=CN=C1C(C)C,savory;earthy;green,166.110613068,3
175173,CCOC(=O)C1=C(CCCC1(C)C)C,fruity;green,196.14632988,2
175211,CCOC(C)(CCC=C(C)C)C=C,green;fruity;flower,182.167065324,3
175216,CC(C)C1=CC=C(C=C1)CC(C)C2OCCO2,green;flower,234.161979944,2
175220,CCCCCCCOCC(=O)CO,savory;earthy;green,188.1412445,3
175231,CC(CCC=C(C)C)CCOC(CC1=CC=CC=C1)OCCC2=CC=CC=C2,savory;flower,380.271530392,2
175273,C1C=CC2C1C3CC2CC3OCC=O,fruity;green,192.115029752,2
175366,CCC1=NC=CN=C1SC,savory;earthy;animal;green,154.05646932,4
175381,CCCC(=O)OC(C)(C)[C@@H]1CC[C@@H](C2=C(C1)[C@H](CC2)C)C,animal;fruity;flower,292.240230264,3
175481,C[C@@H]1CC[C@@H]2C13CC[C@]([C@H](C3)C2(C)C)(C)C(=O)C,herbal,248.214015516,1
175553,CCCCCCCC(CCCC(=O)OCC(CO)O)O,savory;aquatic;fruity,290.20932406,3
175572,CC(C)OC(=O)CC1=CCCCC1,savory;spices;flower,182.130679816,3
175596,CC1CCC2(CC1)CCC(=O)O2,savory;spices;fruity,168.115029752,3
175606,CC1CC[C@H](C(=O)C1)C(C)(C)OC(=S)C,herbal;fruity,228.11840088,2
175609,CCC1=C(C(CCC1C)(C)C)C(=O)OCC,fruity;flower,224.177630008,2
175612,CC1(CC(C2=CCCCC21)(C)C=O)C,herbal;fruity,192.15141526,2
175661,CC1=CCC(CC1)C(C)CC2CCCC2=O,fruity,220.182715388,1
175948,CC1=CC(=CC=C1)CC(C)(C)CO,green;fruity;flower,178.135765196,3
176983,CC1=CC=C(CC1)C(=C)C,aquatic;fruity;herbal;woody,134.109550448,4
177050,C[C@@H](CO)C1=CC=CC=C1,fruity;flower,136.088815004,2
177610,CCOC(=O)[C@@H]1[C@H](C1(C)C)C=C(C)C,alcohol;herbal;fruity;flower,196.14632988,4
181106,CCCCCCC(=O)C=C,savory,140.120115132,1
181575,CCC=CC=CC(=O)C,savory;aquatic;herbal;earthy;fruity;green,124.088815004,6
181747,CCC=CCC=CC=CC=O,fruity,150.104465068,1
182502,CCC=CCC(=O)C=C,earthy,124.088815004,1
183870,CCCCCC[C@@H]1CCC(=O)O1,savory;fruity,170.130679816,2
184493,CC1(CCCCC(C1(CC=C)O)(C)C)C,herbal;earthy,210.198365452,2
184852,C=CCCCCN=C=S,green,141.061220352,1
187947,CCCCCCCCCCC=CO,fruity;flower,184.182715388,2
193458,COC1=CC=C(C=C1)C(=O)OCC(=O)O,savory,210.05282342,1
193527,CC(=O)C1(CC2(C(O1)(OC(O2)(C)C(=O)C)C)O)C,savory,258.110338296,1
193586,CCCCCCC(CC=O)O,savory;herbal,158.130679816,2
196435,CC1(CCCC2(C1CCC3C2CCO3)C)C,animal;woody;green,222.198365452,3
197828,CC1N=C(SC(S1)C)C,savory,161.033291352,1
198512,CC(C)CC1OC(OC(O1)CC(C)C)CC(C)C,savory;fruity;flower,258.21949482,3
205986,CCC=CCC(C=C)O,savory;aquatic;earthy;flower;green,126.104465068,5
206037,CSCCCCCN=C=S,savory;green,175.048941416,2
208861,CCCCCC(=O)OCC=CC,fruity,170.130679816,1
208862,CCCCCC(OCCC(C)C)OCCC(C)C,alcohol;fruity;green,258.255880328,3
208863,CCCCCC(OCCCC)OCCCC,alcohol;fruity;green,230.2245802,3
210704,CCCC(CCO)O,animal,118.099379688,1
