CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count
5280462,CC1=CC(=O)CC([C@]1(/C=C/[C@@H](C)O)O)(C)C,floral;wood;fruit,224.1412445,3
5280511,C1=CC=C(C=C1)/C=C\CO,floral;balsamic;spice;sweet,134.07316494,4
5280536,COC1=C(C=CC(=C1)/C=C/C=O)O,spice;balsamic;vanilla;cinnamon,178.06299418,4
5280598,CC(=CCC/C(=C/CC/C(=C/C=O)/C)/C)C,citrus;wood;oil;sweet,220.182715388,4
5280802,COC1=CC(=CC(=C1O)OC)/C=C/C=O,sweet;spice,208.073558864,2
5281162,CCCCC/C=C\C=C\C(=O)OCC,pear;apple,196.14632988,2
5281163,CCOC(=O)/C(=C/C)/C,caramel;fruit,128.083729624,2
5281167,CC/C=C\CCO,fresh;grass;green,100.088815004,3
5281168,CCC/C=C/C=O,green;apple;fresh;vegetable;fruit;pungent;grass;leaf,98.07316494,8
5281515,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,wood;dry;spice,204.187800768,3
5281516,CC(=CCC/C(=C/C/C=C(\C)/C=C)/C)C,citrus;berry;green;apple;vegetable;herb,204.187800768,6
5281517,CC(=CCC/C(=C/CCC(=C)C=C)/C)C,citrus;wood;herb;green,204.187800768,4
5281520,C/C/1=C\CC(/C=C/C/C(=C/CC1)/C)(C)C,earthy;wood;balsamic,204.187800768,3
5281521,C[C@@H]1CC=C([C@@H](C1(C)C)/C=C/C(=O)C)C,berry;orris;sweet;violet,206.167065324,4
5281522,C/C/1=C/CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,wood;dry;spice,204.187800768,3
5281531,C/C(=C/CCC1(C2CC3C1(C3C2)C)C)/CO,wood,220.182715388,1
5281532,C/C(=C/CCC1(C2CCC(C2)C1=C)C)/CO,animal;wood,220.182715388,2
5281534,C/C(=C\C/C=C(\C)/C=C)/CC/C=C(\C)/C=O,orange,218.167065324,1
5281535,C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O,wax;fresh;fruit;sweet;orange,218.167065324,5
5281553,CC(=CC/C=C(\C)/C=C)C,citrus;anise,136.125200512,2
5282108,CC1=CCCC(C1/C=C/C(=O)C)(C)C,wood;balsamic;violet,192.15141526,3
5282109,CC(=CCC/C(=C/COC=O)/C)C,green;fresh;fruit;leaf;rose,182.130679816,5
5282110,CC(=O)OC/C=C/C1=CC=CC=C1,balsamic;fruit;cinnamon;floral;sweet;spice,176.083729624,6
5282184,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,oil;fat,308.271530392,2
5282706,C/C=C/CC(=O)O,cheese;green;fruit,100.052429496,3
5282707,CCC/C=C/C(=O)O,cheese;fat,114.06807956,2
5282709,CCCC/C=C/C(=O)O,green;sour;fruit;cheese;grass;caramel;fat,128.083729624,7
5282710,CCC/C=C/CC(=O)O,dairy;wax;green;fruit,128.083729624,4
5282711,CC/C=C/CCC(=O)O,fat;green;fruit,128.083729624,3
5282713,CCCCC/C=C\C(=O)O,chicken;wax;musk;cream;fat;dairy,142.099379688,6
5282714,CCCCC/C=C/C(=O)O,chicken;wax;musk;cream;fat;dairy,142.099379688,6
5282716,CCCC/C=C/CC(=O)O,wax;green;melon;fruit;oil;fat;dairy,142.099379688,7
5282718,CC/C=C\CCCC(=O)O,wax;green;fruit;fat;dairy,142.099379688,5
5282722,CCCCCC/C=C\C(=O)O,fat;green,156.115029752,2
5282723,CCCCC/C=C/CC(=O)O,wax;green;melon;fruit;fat;dairy,156.115029752,6
5282725,CCCCCC/C=C/CC(=O)O,wax;green;fruit;oil;fat,170.130679816,5
5282726,CCCCC/C=C/CCC(=O)O,savory;meat;oil;fat,170.130679816,4
5282729,CCCCCCCCC/C=C/C(=O)O,fat;green;fruit,198.161979944,3
5282730,CCCCCCC/C=C/CCC(=O)O,fat;green;dairy,198.161979944,3
5282735,CCCCCCCCCC/C=C/C(=O)O,wax;fat,212.177630008,2
5282822,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)O,fat,278.2245802,1
5283316,CCCC/C=C/C=O,green;apple;fresh;vegetable;fruit;pungent;sweet;fat,112.088815004,8
5283318,CC/C=C/CCC=O,melon;fat;green;cream,112.088815004,4
5283324,CCCCC/C=C/C=O,vegetable;fat;green,126.104465068,3
5283328,C/C=C/CCCCC=O,green;fresh;melon;fruit;cream;fat,126.104465068,6
5283329,CCC/C=C/C=C/C=O,citrus;green;melon;fruit;fat,124.088815004,5
5283335,CCCCCC/C=C/C=O,cucumber;wax;melon;orris;fat,140.120115132,5
5283337,CCCC/C=C/CCC=O,wax;green;melon;fruit;fat,140.120115132,5
5283338,CC/C=C/CCCCC=O,tropical;fresh;melon;green,140.120115132,4
5283339,CCCC/C=C/C=C/C=O,chicken;fat;nut,138.104465068,3
5283345,CCCCCCC/C=C/C=O,chicken;wax;green;mushroom;earthy;fat,154.135765196,6
5283348,CCC/C=C/CCCCC=O,cucumber;fat;green,154.135765196,3
5283349,CCCCC/C=C/C=C/C=O,citrus;fat,152.120115132,2
5283356,CCCCCCCC/C=C/C=O,citrus;lemon;fresh;sweet;orange,168.15141526,5
5283358,CCCCC/C=C/C/C=C/C=O,fat,166.135765196,1
5283361,CCCCCCCCC/C=C/C=O,wax;orange,182.167065324,2
5283363,CCCCCCCCCC/C=C/C=O,citrus;wax;green;cream;fat,196.182715388,5
5283366,CCCCCCCCCCC/C=C/C=O,citrus;wax;green;floral;fat,210.198365452,5
5283381,CCCCCCCC/C=C/CCCCCCCC=O,chicken;roast;meat;fat,266.260965708,4
5283468,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O,oil;sweet,356.29265975999994,2
5284369,C1=CC=C(C=C1)/C=C/COC(=O)C2=CC=CC=C2N,grape;floral;fruit,253.11027872,3
5284421,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,oil;fat,294.255880328,2
5284499,CCCCCCCC/C=C\CCCCCCCCO,fat,268.276615772,1
5284503,CC/C=C/CCO,green;apple;vegetable;fruit;grass;herb;leaf;fat,100.088815004,8
5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,wood;floral;green,222.198365452,3
5312542,CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)O,fish;fat,304.240230264,2
5312586,CCCCCC/C=C/C(=O)O,fat;green,156.115029752,2
5312887,CCCCCCCCCCC(=O)C(=O)O,peach;cream,214.156894564,2
5315468,CC1=CCC(CC1)/C(=C/CC=C(C)C)/C,citrus;balsamic;tropical;wood;floral;sweet,204.187800768,6
5315941,C1CCC/C=C\CCCCCCCC(=O)CCC1,animal;sweet;musk,250.22966558000002,3
5317045,CCCCC/C=C/C(=O)C,wax;mushroom;earthy;fruit;cheese;nut;dairy,140.120115132,7
5317247,CCOC(=O)/C=C(\C)/CCC=C(C)C,green;wood;rose,196.14632988,3
5318017,CCCC/C=C/CO,pungent;fat;green,114.104465068,3
5318018,CCC/C=C/CCO,green;fresh;floral;grass;herb,114.104465068,5
5318042,CCC/C=C/CO,sharp;leaf;green;fruit,100.088815004,4
5318516,CCCCC/C=C/C=C/C(=O)NCC(C)C,spice,223.19361442,1
5318599,CCCCC/C=C/CO,citrus;cucumber;green;oil;fat,128.120115132,5
5319367,CC(C)[C@H]1CC[C@](C=C1)(C)O,herb;floral;musk,154.135765196,3
5319691,CC(C)C(CCC(=O)C)/C=C/C(=C)C,hay;tobacco;aromatic;tea,194.167065324,4
5319706,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC,oil;fat,292.240230264,2
5319754,CC/C=C(\C)/C=O,pungent;green;fruit,98.07316494,3
5319765,CCCSSSC,garlic;onion;sweet;green,153.99446332,4
5319992,CC(C)CC(=O)OCC1=CCC2CC1C2(C)C,herb;wood;fruit,236.177630008,3
5320250,CC(=CC/C=C(/C)\C=C)C,herb;floral;sweet;warm,136.125200512,4
5320722,CCCSS/C=C/C,savory;onion;nut,148.038042384,3
5321925,CC1CCC2(O1)C(=CC(=O)CC2(C)C)C,floral;tea,208.14632988,2
5321950,C/C=C(\C)/C=O,herb;green;almond;fruit,84.057514876,4
5323650,C/C=C/C=C/C(=O)OC,fruit;sweet;vanilla;anise;nut,126.06807956,5
5324489,CCC/C=C\CO,fresh;green;vegetable,100.088815004,3
5326159,C/C=C\C(C)C,gasoline,84.093900384,1
5338463,CC1COC(O1)/C=C(\C)/CCC=C(C)C,lemon;citrus;sweet,210.161979944,3
5352162,CCCC(=O)OC/C=C(/C)\CCC=C(C)C,floral;sweet;orange;fruit,224.177630008,4
5352267,CCCCCCCC(=O)OCC/C=C\CC,wax;green;tropical;fruit;wine;fat,226.193280072,6
5352371,CCCCC/C=C\CCC(=O)OC,wax;green;tropical;fruit;pear;fat,184.14632988,6
5352428,CCCCC/C=C\CC1CCC(=O)O1,wax;cream;peach;buttery;fat;dairy,196.14632988,6
5352435,CC(=CCC/C(=C/C(OC)OC)/C)C,lemon;citrus,198.161979944,2
5352438,CCCC(=O)OCC/C=C\CC,green;buttery;wine;fruit,170.130679816,4
5352450,CCCCOC(=O)/C(=C/C)/C,chamomile;fruit;floral;ether;sweet;caramel;herb,156.115029752,7
5352459,CCC/C=C/COC(=O)C(C)CC,apple;green;fruit,184.14632988,3
5352460,CCC/C=C/COC(=O)CC(C)C,apple;tropical;buttery;fruit,184.14632988,4
5352461,CCC/C=C/COC(=O)CCC,fresh;green;fruit,170.130679816,3
5352463,CCC/C=C/COC(=O)CC,pear;apple;ripe;fruit,156.115029752,4
5352481,CC(=O)/C=C/C12C(CCCC1(O2)C)(C)C,wood;fruit;floral;orris;sweet;violet,208.14632988,6
5352539,CC/C=C\CCOC(=O)C(C)C,green;apple;fruit;pear;grass,170.130679816,5
5352543,CCCCCC(=O)OCC/C=C\CC,pear;green;fruit,198.161979944,3
5352557,CC/C=C/CCOC(=O)C,banana;green;fruit;pear;sharp,142.099379688,5
5352696,CCCCC/C=C(\CCCC)/C=O,citrus;green;fruit;grass;aldehyde;fat,182.167065324,6
5352770,CCC/C=C\CCC(=O)OCC,green;pineapple;fruit;pear;fat,170.130679816,5
5352798,CCOC(=O)CC/C=C/CC=C,pear;pineapple;fruit,168.115029752,3
5352799,CCC/C=C/CCC(=O)OCC,pear;citrus;fruit,170.130679816,3
5352807,CCCCC/C=C/CCO,melon;wax;green,142.135765196,3
5352813,CC/C=C/CC(C)OC(=O)C,green;fruit,156.115029752,2
5352830,CCCCC/C=C\CCCOC(=O)C,citrus;wax;fruit;floral;herb;fat;rose,198.161979944,7
5352834,C/C=C\CCCOC(=O)C,banana;green;fruit,142.099379688,3
5352836,CCC/C=C\CCCO,green;earthy;fresh;fruit;sweet;herb,128.120115132,6
5352837,CC/C=C\CCCCO,mushroom;melon;green;fruit,128.120115132,4
5352845,CCCCCCCCC/C=C/CO,citrus;fat,184.182715388,2
5352899,CCC/C=C/1\C2=CC=CC=C2C(=O)O1,herb,188.083729624,1
5352972,CCC/C=C/COC=O,rum;green;fruit,128.083729624,3
5352973,CCCCCC(=O)OC/C=C/CCC,berry;wax;green;apple;fruit;pear;tea,198.161979944,7
5352974,CCCCC(=O)OC/C=C/CCC,wax;green;pineapple;apple;cognac;fruit;pear;wine,184.14632988,8
5352975,CCCCCC(=O)OCC/C=C/CC,green;apple;fruit;pear;fat,198.161979944,5
5352976,CCCCC(=O)OCC/C=C/CC,tropical;buttery;green;fruit,184.14632988,4
5353011,CC(=CCC/C(=C/COC(=O)C1=CC=CC=C1)/C)C,floral;rose,258.161979944,2
5354238,CC(=O)/C=C/C1=CC(=C(C=C1)O)OC,balsamic;sweet;vanilla;warm;cream;spice,192.078644244,6
5354264,CCC/C=C(\CC)/C=O,lemon;apple;fruit,126.104465068,3
5354280,CCOC1=C(C=C(C=C1)/C=C/C)O,phenol;vanilla,178.099379688,2
5354304,C/C=C/C(=O)OCCC1=CC=CC=C1,dry;musk;sweet;herb;rose,190.099379688,5
5354342,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,fish;oil;fat,338.318480584,3
5354359,C/C=C/C(=O)OC(C)C,apple;sweet;chamomile;fruit,128.083729624,4
5354763,C/C=C/C(=O)OCC=C,pungent;fresh;fruit,126.06807956,3
5354833,CCCCCC/C=C\C=O,cucumber;wax;melon;orris;fat,140.120115132,5
5354834,CCCCCCC/C=C\C=O,wax;fat;orange,154.135765196,3
5354883,C1=CC=C(C=C1)/C=C/COC=O,herb;apple;balsamic;fruit,162.06807956,4
5354896,C/C(=C/C1=CC=CC=C1)/C=O,balsamic;spice;sweet;cinnamon,146.07316494,4
5354898,C/C(=C/C1=CC=C(C=C1)OC)/C=O,floral;cinnamon;spice;fruit,176.083729624,4
5354899,CCCCCCCCC/C=C\C=O,citrus;fat;orange,182.167065324,3
5354998,CC(C)/C=C\C=O,green;apple;wood;cognac;fresh;aldehyde,98.07316494,6
5355152,CC/C=C\CC(=O)O,green;melon;fruit;cheese;grass,114.06807956,5
5355254,CCCC(=O)OC/C=C/C1=CC=CC=C1,floral;balsamic;fruit,204.115029752,3
5355293,C1CCC/C=C\CCCCCCOC(=O)CCC1,warm;musk;fruit,252.208930136,3
5355333,CCCOC(=O)/C=C/C=C\C,green;pineapple;tropical;fresh;fruit,154.099379688,5
5355414,COC(=O)/C=C/C1=CC=CO1,cinnamon;spice;fruit,152.047344116,3
5355850,CCC(=O)OC/C=C/C1=CC=CC=C1,balsamic;fruit;floral;spice;rose,190.099379688,5
5355851,CC(C)C(=O)OC/C=C/C1=CC=CC=C1,apple;plum;banana;pineapple,204.115029752,4
5355853,CCC(=O)OC/C=C(\C)/CCC=C(C)C,grape;sweet;rose;fruit,210.161979944,4
5355854,CCCCCOC(=O)/C=C/C1=CC=CC=C1,floral;sweet;balsamic;cocoa,218.130679816,4
5355855,CC(C)CC(=O)OC/C=C/C1=CC=CC=C1,herb;green;floral;rose,218.130679816,4
5355856,CCCC(=O)OC/C=C(\C)/CCC=C(C)C,sweet;rose;fruit,224.177630008,3
5355858,CC(=CCCC(C)(C=C)OC(=O)/C=C/C1=CC=CC=C1)C,floral;balsamic;sweet,284.177630008,3
5355902,C/C(=C/C1=CC=CC=C1)/C(=O)C,berry;sweet;caramel;fruit,160.088815004,4
5356250,CCOC(/C=C/C1=CC=CC=C1)OCC,fresh;sweet;spice;green,206.130679816,4
5356256,CCCCCOC(=O)/C=C\C,chamomile;apple;fresh;fruit;pungent,156.115029752,5
5356259,C/C=C/C(=O)OCC1=CC=CC=C1,herb;spice;warm,176.083729624,3
5356261,CCCCCC(=O)OC/C=C/C1=CC=CC=C1,balsamic;sweet;fruit,232.14632988,3
5356352,C/C=C(/C)\C(=O)OC,rum;herb;ether;fruit,114.06807956,4
5356544,CC(=CCC/C(=C\CC[C@@](C)(C=C)O)/C)C,wood;floral;green,222.198365452,3
5356572,C/C=C\C(=O)C,musk;fruit;pungent;fish;spice,84.057514876,5
5356596,CCCCCCC/C=C\C(=O)O,wax;fruit;sweet;peach;fat;orange,170.130679816,6
5356697,C=C/C=C\C=O,pungent;spice;green,82.041864812,3
5356787,CC1=CCCC(C1/C=C(/C)\C(=O)C)(C)C,floral;orris;sweet;violet,206.167065324,4
5356788,CC1=C(C(CCC1)(C)C)/C=C(/C)\C(=O)C,wood;orris,206.167065324,2
5356796,CCCCC/C=C\C,gasoline,112.12520051199999,1
5356896,CCCCCCCCOC(=O)/C=C\C,herb;floral;fresh;fruit,198.161979944,4
5356908,CCCCCCOC(=O)/C=C\C,pineapple;apple;wood;fruit;pear,170.130679816,5
5356940,CCOC(=O)/C(=C\C1=CC=CC=C1)/C(=O)C,spice;caramel;fruit,218.094294308,3
5357002,C/C=C(\C)/C(=O)OCCC1=CC=CC=C1,dry;green;herb;leaf;rose,204.115029752,5
5357153,C1CCC(CC1)OC(=O)/C=C/C2=CC=CC=C2,balsamic;cherry;fruit;sweet;almond,230.130679816,5
5357159,CC(C)C(=O)OC(C)(CC/C=C(/C)\CCC=C(C)C)C=C,pear;wood;sweet;fruit,292.240230264,4
5357253,CCC/C=C/CCC,gasoline,112.12520051199999,1
5357388,CCCCCC/C=C\C(=O)OC,green;fat;coconut;violet,170.130679816,4
5358336,CCCC/C=C/C(C)O,green;mushroom;earthy;melon;nut,128.120115132,5
5358363,CCCC/C=C/C(=O)OCC,apple;melon;green;fruit,156.115029752,4
5358374,CCC(=O)/C=C\C,green;tropical;metal;horseradish;pungent;rum;spice,98.07316494,7
5362561,CCCCC(CO)C(=O)C,herb;spice;fruit,144.115029752,3
5362563,CC1=C(SC(=N1)C)C=C,meat;nut,139.045570288,2
5362564,CCC(C)C1N=C(C(S1)C)C,roast;vegetable;herb;chocolate;nut,171.108170544,5
5362565,CC(C)/C=C(\C)/C(=O)O,animal;cheese;ripe;fruit,128.083729624,4
5362572,CC1=NC=CC(=N1)C(=O)C,roast;meat;animal;caramel;nut,136.063662876,5
5362579,CCC(CC)C(=O)OC/C=C(\C)/CCC=C(C)C,apple;fruit,252.208930136,2
5362580,CCCCC/C=C(\C)/C=O,citrus;wax;green;fruit;aldehyde;fat,140.120115132,6
5362581,CCOC(=O)C1C(O1)(C)C2=CC=C(C=C2)C,cherry;fruit;floral;sweet;vanilla;almond,220.109944372,6
5362583,CCCCC/C=C/CCC(=O)OCC,wax;green;pineapple;apple;pear;fat,198.161979944,6
5362584,CCC1N=C(C(S1)C)C,meat;cocoa;musk;peach;nut,143.076870416,5
5362588,CCC(C)C(=O)/C=C/C,hazelnut;metal,126.104465068,2
5362591,CCCCC/C=C/COC(=O)CCC,berry;wax;fruit,198.161979944,3
5362592,CCCCC/C=C/C=C/C(=O)OCCC,wax;green;tropical;melon;fruit;pear,210.161979944,6
5362622,CC/C=C/CC(=O)OCC,pineapple;green;fruit,142.099379688,3
5362623,CC/C=C\CC(=O)OCC,green;pineapple;apple;tropical;fresh;fruit;pear;sweet,142.099379688,8
5362661,CC(C)C/C=C(/C=O)\C(C)C,earthy;wood;herb;cocoa,154.135765196,4
5362695,CC/C=C\CCCCCC=O,citrus;cucumber;aldehyde,154.135765196,3
5362696,CCCCC/C=C/C=C/CO,chicken;fat,154.135765196,2
5362720,CC/C=C\CCCCC=O,citrus;cucumber;fresh,140.120115132,3
5362782,CC/C=C/CC(=O)OC,green;pineapple;tropical;honey;fruit,128.083729624,5
5362792,CC/C=C\CCCCCO,melon;wax;green;fruit,142.135765196,4
5362814,CC/C=C\CCC=O,vegetable;green;cream,112.088815004,3
5362816,CC/C=C/CCC(=O)OCC,wax;green;vegetable;melon;fruit,156.115029752,5
5362830,CC(C)CC(=O)OC/C=C(\C)/CCC=C(C)C,peach;fruit,238.193280072,2
5362833,CC/C=C\CC/C=C/CO,herb;cucumber;green;violet,140.120115132,4
5362854,CC(=C)C(C/C=C(\C)/C=C)O,camphor,152.120115132,1
5362876,CC(=CC/C=C(/C)\CCO)C,floral;rose,154.135765196,2
5362897,CC/C(=C\C)/C=O,pungent;fruit,98.07316494,2
5363120,CC/C=C\CC/C=C/COC(=O)C,cucumber;green;apple;melon;violet;spice;nut,182.130679816,7
5363140,CC(C)/C=C/C(=O)C,cheese;berry;metal,112.088815004,3
5363203,CCCC/C=C/COC(=O)C,wax;green;pineapple;tropical;fruit;sweet;fat,156.115029752,7
5363206,CCC/C=C/CCOC(=O)C,berry;banana;green;tropical;fruit;sweet,156.115029752,6
5363207,CCCCCCC/C=C/COC(=O)C,citrus;fat;wax;fruit,198.161979944,4
5363229,CCCC/C=C/C(=O)C,earthy;mushroom;fruit,126.104465068,3
5363230,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC,oil;sweet,366.349780712,2
5363231,CC(C)CC/C=C/C(=O)C,meat;green;earthy;oil;cream;fat;nut,140.120115132,7
5363233,CCCCCC/C=C/C(=O)C,savory;chicken;wax;green;fruit;jasmine;buttery;fat,154.135765196,8
5363289,CCCCCCCC/C=C\CCCCCCCCOC(=O)C,oil;fat;fruit,310.287180456,3
5363291,CC/C=C\CCOC(=O)C(=O)C,spice;caramel;green,170.094294308,3
5363374,CCC/C=C\COC(=O)C,tropical;green;fruit,142.099379688,3
5363388,CC/C=C\CCOC(=O)C,grass;banana;green;fruit,142.099379688,4
5363491,C/C=C/C=C/COC(=O)C,pineapple;apple;fruit;pear;sweet;wine,140.083729624,6
5363526,C/C=C(\C)/C1CCC(O1)(C)C,citrus;fresh;mint;camphor,154.135765196,4
5363537,CCC/C=C/CCC(=O)C,berry;fruit;cheese;herb;dairy,140.120115132,5
5363741,CC(=O)/C=C/C1C(=C)CCCC1(C)C,wood;floral;green;violet,192.15141526,4
5363817,CC1=CCCC(C1/C=C/C(C)O)(C)C,berry;floral;violet,194.167065324,3
5364231,CC/C=C\CCOC(=O)C(C)O,leaf;fresh;green,172.109944372,3
5364291,CC/C=C\CC(OCC)OCC,herb;apple;spice;green,172.14632988,4
5364389,CCCCCC/C=C/C(=O)OCC,wax;green;pineapple;fruit;pear;fat,184.14632988,6
5364397,CCCC/C=C/CC(=O)OCC,pineapple;tropical;fat;fruit,170.130679816,4
5364399,CCCCC/C=C/C(=O)OCC,green;pineapple;tropical;fruit;pear,170.130679816,5
5364409,CCC/C=C/C(=O)OC,green;sharp;musk;fruit,128.083729624,4
5364430,CCCCCCCC/C=C/CCCCCCCC(=O)OCC,oil;sweet,310.287180456,2
5364452,CCCCCCCC/C=C/C,gasoline,154.172150704,1
5364475,CCCC/C=C/CCO,earthy;herb;fresh;melon,128.120115132,4
5364517,CCC/C=C\CCO,green;melon;floral;grass;herb,114.104465068,5
5364526,CC/C(=C/CC/C(=C/C=O)/C)/C,citrus;lemon;fresh;fruit;herb,166.135765196,5
5364532,CCCCC/C=C/C(=O)OC,pear;melon;green;fruit,156.115029752,4
5364578,CCC/C=C/C(=O)C,green;milk;fruit;cheese;grass;sweet;dairy,112.088815004,7
5364586,CCCC/C=C/C=C/CO,chicken;cucumber;green;melon;fat,140.120115132,5
5364631,CCCCC/C=C\CCO,melon;fresh;wax;green,142.135765196,4
5364729,C/C=C(\C)/C(=O)OCC=C,berry;green;earthy;fruit;sweet;herb,140.083729624,6
5364752,CC/C=C/C=O,apple;green;fruit,84.057514876,3
5364759,CCCCCC/C=C/CCCCCCCC(=O)OCC,oil;fat,282.255880328,2
5364778,CCC/C=C/C(=O)OCC,rum;sweet;green;fruit,142.099379688,4
5364789,CCCCOC(=O)/C(=C\C)/C,chamomile;fruit;floral;sweet;caramel;wine;herb,156.115029752,7
5364919,CC/C=C\CO,citrus;ether;green;fruit,86.07316494,4
5364920,CC/C=C/CO,citrus;green;fresh;metal;fruit;ether,86.07316494,6
5364941,CCCCCC/C=C/CO,melon;chicken;fat;green,142.135765196,4
5364949,CCCCCCCCCC/C=C/CO,citrus;wax,198.198365452,2
5364959,CCCCC/C=C\CO,green;vegetable;musk;floral;fat,128.120115132,5
5365004,CCCCCCCC/C=C/CO,floral;wax;rose,170.167065324,3
5365027,CCCCCC/C=C\CO,melon;cucumber;wax;green,142.135765196,4
5365049,CC/C=C\CCOC(=O)CC,citrus;wax;green;apple;vegetable;pear;sweet,156.115029752,7
5365069,CC/C=C\CCOC(=O)C(C)CC,green;pineapple;apple;fruit;pear,184.14632988,5
5365136,CCCCCCCC(=O)OC/C=C/CCC,green;earthy;fruit;pear;oil;wine,226.193280072,6
5365137,CCC/C=C/C(OCC)OCC,apple;green;fruit,172.14632988,3
5365587,CC/C=C\CCOC=O,apple;sharp;green;fruit,128.083729624,4
5365589,C/C=C\CCCO,tomato;vegetable;green;fruit,100.088815004,4
5365703,C1CCCCOC(=O)CCCCC/C=C\CCC1,musk,252.208930136,1
5365706,CC/C=C/C/C=C/CCO,chicken;cucumber;green;fish;fat,140.120115132,5
5365794,CCOC(/C=C(\C)/CCC=C(C)C)OCC,citrus;fresh;green,226.193280072,3
5365818,CC(/C=C(\C)/CCC=C(C)C)O,lemon;pine;wood,168.15141526,3
5365824,CCCOC(=O)/C=C/C,chamomile;apple;fruit;ether;caramel,128.083729624,5
5365847,CCOC/C=C(\C)/CCC=C(C)C,floral;rose;spice;green,182.167065324,4
5365850,CCCCC(=O)OC/C=C(\C)/CCC=C(C)C,pineapple;apple;tobacco;fruit;rose,238.193280072,5
5365872,CC(=CCC/C(=C/CC/C(=C/CCC(C)(C=C)O)/C)/C)C,floral;sweet;balsamic;rose,290.260965708,4
5365891,CCCCC(=O)/C=C/C,green;pineapple;tropical;vegetable;fruit;sweet,126.104465068,6
5365909,CC/C=C(\C)/C(=O)O,green;sweet;caramel;strawberry,114.06807956,4
5365910,CC(=CCC/C(=C/C(=O)OC)/C)C,wax;green;fruit,182.130679816,3
5365916,C/C=C/C(=O)C1C(C=CCC1(C)C)C,blackcurrant;rose;fruit,192.15141526,3
5365976,CC1=CCCC(C1/C=C/C(=O)CCC=C)(C)C,berry;pineapple;wood;fruit;sweet,232.182715388,5
5365982,CCC(=O)OC/C=C(/C)\CCC=C(C)C,sweet;fruit,210.161979944,2
5365991,CC(C)C(=O)OC/C=C(/C)\CCC=C(C)C,floral;sweet;rose,224.177630008,3
5365992,CCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,pineapple;tropical;rose;fruit,252.208930136,4
5366038,CCCCCCOC(=O)/C=C/C,pineapple;apple;wood;fruit;pear,170.130679816,5
5366044,CC(=CCC/C(=C/COC(=O)CC1=CC=CC=C1)/C)C,honey;floral;sweet;rose,272.177630008,4
5366049,C/C=C/C(=O)OC1CC(CCC1C(C)C)C,herb;fresh;mint,224.177630008,3
5366074,C/C=C/C(=O)C1=C(C=CCC1(C)C)C,apple;tobacco;fruit;plum;floral;rose;tea,190.135765196,7
5366077,C/C=C/C(=O)C1C(=CCCC1(C)C)C,blackcurrant;apple;plum;mint;rose,192.15141526,5
5366155,C/C=C(/C)\C(=O)OCCC(C)C,chamomile;fruit;floral;wine;herb,170.130679816,5
5366203,CCCCC(/C=C/C)O,pear;apple;cherry;fruit,128.120115132,4
5366264,CC(=C)/C=C/CC(C)(C=C)O,citrus;wood;fresh;fruit;floral;grape,152.120115132,6
5366366,CCC/C=C/COC(C)OCC,green;apple;fresh;vegetable;fruit;sharp,172.14632988,6
5366552,C/C=C/SSC,onion;pungent;fresh,120.006742256,3
5366844,CCCCC/C=C/CC(=O)OC,pear;fat;green;fruit,170.130679816,4
5366856,CCC/C=C/CCC(=O)OC,green;fruit,156.115029752,2
5367391,CC/C=C/C=C/CO,almond;cheese;fat;nut,112.088815004,4
5367412,CCCCC/C=C/C=C/C=C,herb;green,150.140850576,2
5367530,CCCCCCC/C=C/C=C/C=O,meat;grapefruit;fat;orange,180.15141526,4
5367531,CCCCCC/C=C/C=C/C=O,chicken;green;oil;buttery;fat,166.135765196,5
5367536,CC/C=C\CCCO,cream;grass;green;fruit,114.104465068,4
5367681,CC/C=C\CCOC(=O)CC(C)C,apple;green;fruit,184.14632988,3
5367698,CC/C=C\CCOC(=O)CC1=CC=CC=C1,wax;green;tropical;melon;honey;floral;sweet,218.130679816,7
5367706,CC/C=C\CCOC(=O)C1=CC=CC=C1,balsamic;green;wood;sweet;herb,204.115029752,5
5367719,CC/C=C/CC1C(CCC1=O)CC(=O)OC,floral;jasmine,224.1412445,2
5367761,CC/C=C/C(=O)OCC,apple;tropical;banana;fruit,128.083729624,4
5367762,CCCOC(=O)/C(=C/C)/C,chamomile;green;fruit;sweet;mint,142.099379688,5
5367766,C/C=C(\C)/C(=O)OC/C=C/C1=CC=CC=C1,herb;floral;balsamic;sweet,216.115029752,4
5367767,CC/C=C\CCOC(OCC/C=C\CC)C,herb;sweet;green;vegetable,226.193280072,4
5367785,C/C=C(\C)/C(=O)OC/C=C(\C)/CCC=C(C)C,fruit,236.177630008,1
